2025-10-15 00:13:58.249 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:03.206 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:09.542 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:15.612 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:19.621 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:23.127 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:30.675 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:36.931 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:40.727 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:43.294 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:49.403 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:54.340 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:14:58.277 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:03.209 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:09.297 [http-nio-8081-exec-6] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:13.144 [http-nio-8081-exec-3] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:21.217 [http-nio-8081-exec-4] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:26.089 [http-nio-8081-exec-5] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:29.779 [http-nio-8081-exec-2] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:34.469 [http-nio-8081-exec-7] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:38.343 [http-nio-8081-exec-10] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:44.398 [http-nio-8081-exec-8] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:48.214 [http-nio-8081-exec-1] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
2025-10-15 00:15:53.254 [http-nio-8081-exec-9] INFO  com.cpa.service.ScriptService - 找到 1 个运行中的注册脚本进程，PID: 30117
